75798.8482205248,ch1
0,732
1,729
2,732
3,732
4,734
5,734
6,736
7,737
8,737
9,739
10,739
11,740
12,742
13,743
14,743
15,743
16,743
17,745
18,748
19,752
20,752
21,752
22,752
23,753
24,753
25,755
26,755
27,755
28,758
29,758
30,758
31,760
32,761
33,761
34,761
35,764
36,764
37,764
38,766
39,766
40,768
41,768
42,769
43,769
44,770
45,771
46,772
47,772
48,772
49,775
50,774
51,776
52,776
53,776
54,777
55,777
56,780
57,780
58,780
59,782
60,780
61,784
62,783
63,783
64,784
65,784
66,786
67,785
68,785
69,786
70,787
71,787
72,787
73,787
74,790
75,787
76,791
77,791
78,792
79,792
80,792
81,792
82,792
83,792
84,793
85,793
86,793
87,793
88,793
89,796
90,796
91,796
92,796
93,796
94,798
95,798
96,798
97,796
98,798
99,799
100,799
101,799
102,799
103,799
104,799
105,799
106,799
107,799
108,801
109,802
110,800
111,801
112,801
113,801
114,801
115,801
116,801
117,801
118,802
119,801
120,801
121,800
122,801
123,801
124,801
125,801
126,800
127,801
128,801
129,801
130,801
131,801
132,801
133,800
134,801
135,801
136,801
137,801
138,799
139,799
140,799
141,799
142,800
143,799
144,799
145,799
146,800
147,798
148,798
149,798
150,798
151,798
152,796
153,796
154,796
155,796
156,796
157,793
158,793
159,793
160,793
161,793
162,792
163,792
164,792
165,792
166,791
167,791
168,792
169,787
170,790
171,791
172,787
173,787
174,787
175,787
176,786
177,785
178,784
179,784
180,784
181,783
182,783
183,780
184,780
185,782
186,777
187,777
188,777
189,777
190,777
191,772
192,776
193,776
194,775
195,775
196,772
197,772
198,772
199,771
200,769
201,769
202,767
203,767
204,767
205,766
206,764
207,764
208,764
209,764
210,761
211,761
212,761
213,760
214,758
215,758
216,755
217,755
218,755
219,755
220,753
221,752
222,752
223,752
224,752
225,748
226,750
227,745
228,743
229,743
230,743
231,743
232,742
233,740
234,739
235,737
236,737
237,737
238,736
239,734
240,734
241,732
242,729
243,728
244,728
245,728
246,726
247,726
248,723
249,722
250,723
251,720
252,719
253,719
254,718
255,716
256,713
257,712
258,712
259,710
260,710
261,708
262,706
263,705
264,703
265,703
266,703
267,700
268,700
269,697
270,696
271,696
272,695
273,691
274,691
275,689
276,689
277,688
278,688
279,684
280,679
281,679
282,679
283,678
284,676
285,675
286,675
287,673
288,671
289,670
290,665
291,665
292,665
293,664
294,662
295,659
296,659
297,659
298,656
299,655
300,652
301,652
302,649
303,649
304,647
305,644
306,643
307,643
308,641
309,638
310,636
311,636
312,636
313,633
314,630
315,627
316,627
317,624
318,624
319,624
320,620
321,617
322,615
323,615
324,615
325,612
326,610
327,608
328,608
329,607
330,604
331,601
332,600
333,600
334,598
335,595
336,594
337,591
338,591
339,590
340,585
341,584
342,583
343,579
344,579
345,578
346,574
347,572
348,572
349,572
350,568
351,566
352,563
353,561
354,560
355,560
356,556
357,553
358,551
359,550
360,550
361,547
362,545
363,543
364,540
365,540
366,539
367,536
368,535
369,531
370,531
371,529
372,526
373,524
374,521
375,520
376,520
377,516
378,515
379,512
380,510
381,510
382,508
383,505
384,502
385,499
386,499
387,497
388,496
389,494
390,492
391,492
392,489
393,487
394,484
395,483
396,483
397,479
398,476
399,473
400,472
401,472
402,470
403,467
404,464
405,462
406,460
407,460
408,456
409,455
410,452
411,448
412,448
413,447
414,444
415,443
416,440
417,440
418,438
419,435
420,433
421,430
422,427
423,425
424,425
425,422
426,420
427,417
428,417
429,415
430,412
431,409
432,408
433,408
434,403
435,403
436,400
437,399
438,400
439,396
440,393
441,396
442,392
443,392
444,391
445,387
446,386
447,382
448,380
449,380
450,377
451,374
452,371
453,369
454,369
455,368
456,364
457,364
458,359
459,359
460,356
461,355
462,352
463,350
464,347
465,347
466,345
467,342
468,339
469,337
470,337
471,334
472,332
473,329
474,327
475,328
476,324
477,323
478,319
479,318
480,318
481,315
482,313
483,310
484,307
485,305
486,305
487,302
488,300
489,297
490,295
491,295
492,294
493,291
494,288
495,287
496,287
497,284
498,281
499,280
500,278
501,278
502,274
503,272
504,270
505,268
506,268
507,264
508,263
509,259
510,258
511,255
512,255
513,252
514,249
515,248
516,248
517,247
518,243
519,243
520,240
521,238
522,233
523,233
524,232
525,230
526,228
527,227
528,227
529,223
530,222
531,219
532,217
533,217
534,216
535,211
536,211
537,207
538,208
539,206
540,204
541,201
542,199
543,199
544,196
545,195
546,195
547,191
548,189
549,189
550,188
551,184
552,184
553,182
554,182
555,179
556,176
557,176
558,172
559,172
560,171
561,168
562,167
563,164
564,163
565,162
566,161
567,157
568,156
569,155
570,155
571,153
572,150
573,147
574,147
575,147
576,145
577,142
578,140
579,139
580,139
581,137
582,135
583,132
584,131
585,131
586,129
587,127
588,126
589,124
590,121
591,121
592,120
593,118
594,116
595,115
596,115
597,113
598,112
599,110
600,107
601,107
602,105
603,103
604,102
605,100
606,100
607,99
608,97
609,96
610,94
611,94
612,94
613,92
614,91
615,89
616,88
617,88
618,86
619,83
620,83
621,81
622,81
623,80
624,78
625,76
626,75
627,75
628,73
629,71
630,70
631,68
632,68
633,68
634,67
635,65
636,64
637,62
638,62
639,60
640,59
641,57
642,56
643,56
644,56
645,54
646,52
647,51
648,51
649,49
650,50
651,48
652,48
653,46
654,44
655,44
656,44
657,42
658,40
659,40
660,39
661,39
662,38
663,36
664,36
665,36
666,34
667,32
668,33
669,32
670,31
671,29
672,29
673,28
674,28
675,26
676,27
677,25
678,25
679,25
680,24
681,22
682,22
683,19
684,19
685,19
686,19
687,19
688,17
689,17
690,17
691,16
692,16
693,14
694,14
695,14
696,12
697,12
698,11
699,11
700,11
701,9
702,9
703,9
704,7
705,7
706,7
707,6
708,6
709,6
710,6
711,4
712,4
713,4
714,3
715,3
716,3
717,1
718,1
719,1
720,1
721,1
722,0
723,0
724,0
725,0
726,0
727,0
728,0
729,0
730,0
731,0
732,0
733,0
734,0
735,0
736,0
737,0
738,0
739,0
740,0
741,0
742,0
743,0
744,0
745,0
746,0
747,0
748,0
749,0
750,0
751,0
752,0
753,0
754,0
755,0
756,0
757,0
758,0
759,0
760,0
761,0
762,0
763,0
764,0
765,0
766,0
767,0
768,0
769,0
770,0
771,0
772,0
773,0
774,0
775,0
776,0
777,0
778,0
779,0
780,0
781,0
782,0
783,0
784,0
785,0
786,0
787,0
788,0
789,0
790,1
791,2
792,2
793,1
794,1
795,3
796,3
797,3
798,3
799,4
800,4
801,4
802,6
803,6
804,6
805,6
806,8
807,7
808,9
809,9
810,9
811,9
812,11
813,11
814,11
815,12
816,12
817,14
818,14
819,16
820,16
821,16
822,17
823,17
824,19
825,19
826,19
827,19
828,19
829,22
830,22
831,21
832,23
833,25
834,25
835,25
836,26
837,26
838,28
839,29
840,29
841,29
842,31
843,32
844,32
845,34
846,34
847,36
848,36
849,37
850,39
851,39
852,39
853,40
854,41
855,44
856,44
857,44
858,44
859,46
860,48
861,48
862,49
863,49
864,51
865,52
866,52
867,54
868,56
869,56
870,57
871,59
872,59
873,60
874,62
875,63
876,65
877,65
878,67
879,67
880,68
881,70
882,70
883,71
884,73
885,75
886,76
887,76
888,78
889,80
890,81
891,83
892,83
893,83
894,86
895,88
896,89
897,91
898,91
899,92
900,94
901,94
902,96
903,96
904,97
905,99
906,100
907,102
908,102
909,103
910,105
911,107
912,110
913,110
914,112
915,113
916,115
917,115
918,115
919,118
920,120
921,121
922,124
923,126
924,126
925,127
926,129
927,131
928,132
929,132
930,137
931,139
932,140
933,142
934,142
935,145
936,147
937,147
938,150
939,153
940,155
941,155
942,156
943,156
944,161
945,162
946,162
947,164
948,167
949,169
950,171
951,172
952,172
953,176
954,177
955,179
956,182
957,182
958,184
959,184
960,188
961,190
962,190
963,191
964,195
965,195
966,196
967,196
968,199
969,201
970,204
971,207
972,206
973,207
974,211
975,211
976,216
977,217
978,217
979,219
980,221
981,223
982,227
983,227
984,228
985,230
986,232
987,233
988,233
989,238
990,240
991,243
992,243
993,243
994,247
995,248
996,249
997,252
998,252
999,255
1000,258
1001,259
1002,263
1003,263
1004,264
1005,268
1006,270
1007,272
1008,272
1009,274
1010,278
1011,280
1012,281
1013,284
1014,284
1015,287
1016,288
1017,292
1018,294
1019,294
1020,295
1021,297
1022,300
1023,303
1024,302
1025,305
1026,307
1027,310
1028,313
1029,313
1030,315
1031,318
1032,319
1033,323
1034,323
1035,324
1036,327
1037,329
1038,332
1039,334
1040,334
1041,337
1042,339
1043,343
1044,345
1045,345
1046,347
1047,350
1048,352
1049,355
1050,355
1051,356
1052,359
1053,363
1054,364
1055,364
1056,368
1057,369
1058,372
1059,374
1060,375
1061,377
1062,380
1063,383
1064,385
1065,385
1066,387
1067,391
1068,392
1069,396
1070,396
1071,393
1072,396
1073,400
1074,400
1075,400
1076,403
1077,406
1078,408
1079,409
1080,412
1081,412
1082,415
1083,417
1084,420
1085,422
1086,422
1087,425
1088,427
1089,430
1090,433
1091,433
1092,435
1093,438
1094,440
1095,443
1096,443
1097,444
1098,447
1099,448
1100,452
1101,452
1102,455
1103,456
1104,460
1105,462
1106,462
1107,464
1108,466
1109,470
1110,472
1111,473
1112,473
1113,476
1114,479
1115,483
1116,484
1117,484
1118,487
1119,489
1120,492
1121,494
1122,494
1123,496
1124,497
1125,499
1126,503
1127,503
1128,505
1129,507
1130,510
1131,512
1132,512
1133,515
1134,516
1135,520
1136,521
1137,521
1138,524
1139,527
1140,529
1141,531
1142,531
1143,535
1144,536
1145,539
1146,540
1147,543
1148,543
1149,546
1150,547
1151,550
1152,551
1153,551
1154,556
1155,556
1156,560
1157,561
1158,561
1159,563
1160,566
1161,568
1162,572
1163,572
1164,572
1165,575
1166,577
1167,579
1168,579
1169,583
1170,585
1171,585
1172,588
1173,591
1174,591
1175,595
1176,595
1177,598
1178,600
1179,600
1180,601
1181,604
1182,607
1183,608
1184,608
1185,610
1186,612
1187,615
1188,615
1189,615
1190,620
1191,620
1192,624
1193,624
1194,624
1195,627
1196,627
1197,631
1198,633
1199,633
1200,636
1201,636
1202,638
1203,641
1204,643
1205,643
1206,644
1207,647
1208,649
1209,649
1210,652
1211,652
1212,655
1213,656
1214,659
1215,659
1216,659
1217,662
1218,664
1219,665
1220,665
1221,668
1222,671
1223,671
1224,673
1225,675
1226,675
1227,676
1228,678
1229,679
1230,681
1231,681
1232,684
1233,688
1234,688
1235,689
1236,689
1237,691
1238,691
1239,695
1240,696
1241,696
1242,697
1243,697
1244,700
1245,703
1246,702
1247,704
1248,705
1249,707
1250,708
1251,710
1252,710
1253,711
1254,713
1255,713
1256,716
1257,716
1258,719
1259,719
1260,721
1261,723
1262,723
1263,723
1264,726
1265,726
1266,728
1267,728
1268,728
1269,732
1270,732
1271,734
1272,734
1273,736
1274,737
1275,737
1276,739
1277,740
1278,740
1279,742
1280,743
1281,743
1282,745
1283,745
1284,745
1285,748
1286,752
1287,752
1288,752
1289,752
1290,753
1291,755
1292,755
1293,755
1294,755
1295,758
1296,759
1297,760
1298,760
1299,760
1300,761
1301,764
1302,764
1303,764
1304,764
1305,767
1306,768
1307,767
1308,770
1309,770
1310,769
1311,771
1312,774
1313,772
1314,774
1315,775
1316,775
1317,776
1318,776
1319,777
1320,777
1321,777
1322,780
1323,780
1324,782
1325,782
1326,784
1327,784
1328,784
1329,784
1330,784
1331,786
1332,787
1333,787
1334,787
1335,787
1336,787
1337,790
1338,787
1339,787
1340,790
1341,792
1342,792
1343,792
1344,792
1345,792
1346,792
1347,792
1348,793
1349,793
1350,793
1351,793
1352,793
1353,796
1354,796
1355,796
1356,796
1357,796
1358,798
1359,798
1360,798
1361,798
1362,798
1363,799
1364,799
1365,800
1366,799
1367,799
1368,799
1369,799
1370,799
1371,799
1372,801
1373,801
1374,800
1375,801
1376,801
1377,800
1378,801
1379,801
1380,801
1381,801
1382,801
1383,801
1384,801
1385,801
1386,801
1387,800
1388,801
1389,801
1390,801
1391,801
1392,801
1393,801
1394,801
1395,801
1396,801
1397,801
1398,801
1399,801
1400,802
1401,801
1402,801
1403,799
1404,799
1405,800
1406,799
1407,799
1408,799
1409,799
1410,800
1411,798
1412,798
1413,798
1414,798
1415,798
1416,796
1417,796
1418,796
1419,796
1420,796
1421,793
1422,793
1423,793
1424,793
1425,793
1426,792
1427,792
1428,792
1429,792
1430,792
1431,792
1432,792
1433,791
1434,787
1435,791
1436,787
1437,787
1438,787
1439,787
1440,787
1441,785
1442,786
1443,784
1444,784
1445,784
1446,783
1447,783
1448,780
1449,780
1450,782
1451,777
1452,780
1453,777
1454,777
1455,777
1456,776
1457,776
1458,775
1459,775
1460,775
1461,772
1462,772
1463,771
1464,769
1465,769
1466,769
1467,767
1468,767
1469,767
1470,767
1471,764
1472,764
1473,764
1474,761
1475,761
1476,761
1477,760
1478,759
1479,758
1480,759
1481,755
1482,755
1483,755
1484,753
1485,752
1486,752
1487,752
1488,752
1489,748
1490,748
1491,745
1492,743
1493,743
1494,743
1495,742
1496,742
1497,740
1498,739
1499,737
1500,737
1501,737
1502,735
1503,734
1504,732
1505,729
1506,729
1507,728
1508,728
1509,726
1510,723
1511,723
1512,723
1513,723
1514,721
1515,719
1516,718
1517,718
1518,716
1519,713
1520,712
1521,711
1522,711
1523,710
1524,708
1525,706
1526,705
1527,705
1528,704
1529,702
1530,700
1531,700
1532,697
1533,697
1534,696
1535,695
1536,691
1537,691
1538,691
1539,689
1540,688
1541,688
1542,684
1543,684
1544,679
1545,679
1546,679
1547,678
1548,676
1549,675
1550,674
1551,671
1552,670
1553,670
1554,668
1555,664
1556,664
1557,662
1558,662
1559,659
1560,659
1561,656
1562,654
1563,654
1564,652
1565,649
1566,649
1567,647
1568,644
1569,644
1570,643
1571,642
1572,639
1573,636
1574,636
1575,636
1576,633
1577,631
1578,627
1579,627
1580,627
1581,624
1582,624
1583,620
1584,620
1585,620
1586,615
1587,615
1588,612
1589,612
1590,610
1591,608
1592,607
1593,604
1594,604
1595,601
1596,600
1597,598
1598,595
1599,595
1600,595
1601,591
1602,590
1603,585
1604,584
1605,584
1606,583
1607,579
1608,578
1609,575
1610,575
1611,572
1612,572
1613,568
1614,567
1615,567
1616,563
1617,561
1618,560
1619,556
1620,556
1621,556
1622,551
1623,550
1624,547
1625,546
1626,546
1627,543
1628,540
1629,540
1630,536
1631,536
1632,535
1633,531
1634,529
1635,527
1636,526
1637,524
1638,521
1639,520
1640,516
1641,516
1642,515
1643,512
1644,510
1645,507
1646,508
1647,505
1648,503
1649,499
1650,497
1651,497
1652,496
1653,494
1654,492
1655,487
1656,487
1657,487
1658,484
1659,483
1660,479
1661,476
1662,476
1663,473
1664,472
1665,470
1666,467
1667,467
1668,464
1669,462
1670,460
1671,456
1672,456
1673,455
1674,452
1675,448
1676,447
1677,447
1678,444
1679,443
1680,440
1681,438
1682,435
1683,435
1684,433
1685,431
1686,427
1687,425
1688,423
1689,420
1690,418
1691,415
1692,415
1693,412
1694,409
1695,408
1696,404
1697,403
1698,403
1699,400
1700,399
1701,396
1702,393
1703,393
1704,396
1705,392
1706,391
1707,387
1708,387
1709,386
1710,383
1711,380
1712,377
1713,375
1714,375
1715,374
1716,369
1717,368
1718,364
1719,364
1720,363
1721,359
1722,356
1723,355
1724,355
1725,352
1726,350
1727,348
1728,345
1729,345
1730,343
1731,339
1732,337
1733,334
1734,334
1735,332
1736,329
1737,327
1738,324
1739,323
1740,323
1741,319
1742,318
1743,315
1744,313
1745,313
1746,310
1747,307
1748,305
1749,302
1750,302
1751,300
1752,297
1753,295
1754,294
1755,294
1756,292
1757,288
1758,287
1759,284
1760,284
1761,281
1762,280
1763,278
1764,275
1765,272
1766,272
1767,268
1768,268
1769,264
1770,263
1771,263
1772,259
1773,258
1774,255
1775,252
1776,252
1777,249
1778,248
1779,248
1780,243
1781,243
1782,243
1783,240
1784,238
1785,233
1786,233
1787,232
1788,230
1789,228
1790,227
1791,227
1792,223
1793,222
1794,219
1795,217
1796,216
1797,216
1798,211
1799,211
1800,207
1801,206
1802,206
1803,204
1804,201
1805,199
1806,196
1807,196
1808,195
1809,195
1810,191
1811,190
1812,189
1813,188
1814,185
1815,184
1816,182
1817,179
1818,179
1819,176
1820,176
1821,172
1822,169
1823,169
1824,169
1825,167
1826,164
1827,162
1828,162
1829,160
1830,156
1831,156
1832,155
1833,155
1834,153
1835,150
1836,147
1837,147
1838,147
1839,145
1840,142
1841,140
1842,137
1843,137
1844,137
1845,135
1846,132
1847,131
1848,129
1849,129
1850,127
1851,126
1852,124
1853,121
1854,121
1855,118
1856,118
1857,116
1858,115
1859,115
1860,113
1861,112
1862,110
1863,107
1864,105
1865,105
1866,103
1867,102
1868,100
1869,99
1870,99
1871,97
1872,96
1873,94
1874,94
1875,94
1876,92
1877,91
1878,89
1879,88
1880,88
1881,86
1882,83
1883,83
1884,81
1885,81
1886,80
1887,78
1888,76
1889,75
1890,75
1891,73
1892,71
1893,70
1894,68
1895,68
1896,67
1897,67
1898,65
1899,64
1900,62
1901,62
1902,60
1903,59
1904,57
1905,56
1906,56
1907,56
1908,50
1909,52
1910,51
1911,51
1912,50
1913,49
1914,48
1915,46
1916,46
1917,44
1918,44
1919,44
1920,42
1921,40
1922,40
1923,39
1924,39
1925,38
1926,36
1927,35
1928,36
1929,34
1930,33
1931,32
1932,31
1933,29
1934,29
1935,29
1936,28
1937,27
1938,27
1939,25
1940,25
1941,24
1942,24
1943,22
1944,22
1945,19
1946,19
1947,19
1948,19
1949,19
1950,17
1951,17
1952,16
1953,16
1954,16
1955,14
1956,14
1957,12
1958,12
1959,12
1960,11
1961,11
1962,9
1963,9
1964,9
1965,9
1966,7
1967,7
1968,6
1969,6
1970,6
1971,6
1972,4
1973,4
1974,4
1975,4
1976,3
1977,3
1978,3
1979,3
1980,1
1981,2
1982,1
1983,1
1984,1
1985,0
1986,0
1987,0
1988,0
1989,0
1990,0
1991,0
1992,0
1993,0
1994,0
1995,0
1996,0
1997,0
1998,0
1999,0
2000,0
2001,0
2002,0
2003,0
2004,0
2005,0
2006,0
2007,0
2008,0
2009,0
2010,0
2011,0
2012,0
2013,0
2014,0
2015,0
2016,0
2017,0
2018,0
2019,0
2020,0
2021,0
2022,0
2023,0
2024,0
2025,0
2026,0
2027,0
2028,0
2029,0
2030,0
2031,0
2032,0
2033,0
2034,0
2035,0
2036,0
2037,0
2038,0
2039,0
2040,0
2041,0
2042,0
2043,0
2044,0
2045,0
2046,0
2047,0
2048,0
2049,0
2050,0
2051,0
2052,0
2053,1
2054,1
2055,1
2056,1
2057,1
2058,3
2059,3
2060,3
2061,4
2062,4
2063,4
2064,4
2065,6
2066,6
2067,6
2068,6
2069,7
2070,8
2071,9
2072,9
2073,9
2074,9
2075,11
2076,11
2077,12
